record_id,month,day,year,City,country_id,Country,Latitude,Longitude,AverageTemperatureUncertaintyCels,AverageTemperatureCels
1357181,5,1,1926,Cape Town,SOU,South Africa,32.95S,18.19E,0.7339999999999985,14.827999999999998
1357182,6,1,1926,Cape Town,SOU,South Africa,32.95S,18.19E,1.492999999999998,13.118
1357183,7,1,1926,Cape Town,SOU,South Africa,32.95S,18.19E,0.6700000000000017,10.959
1357184,8,1,1926,Cape Town,SOU,South Africa,32.95S,18.19E,0.6929999999999994,12.288
1357185,9,1,1926,Cape Town,SOU,South Africa,32.95S,18.19E,0.9999999999999984,13.398
1357186,10,1,1926,Cape Town,SOU,South Africa,32.95S,18.19E,0.708,14.647000000000002
1357187,11,1,1926,Cape Town,SOU,South Africa,32.95S,18.19E,0.7929999999999993,16.817
1357188,12,1,1926,Cape Town,SOU,South Africa,32.95S,18.19E,0.718999999999998,18.927000000000003
1357189,1,1,1927,Cape Town,SOU,South Africa,32.95S,18.19E,0.9210000000000009,21.047000000000004
1357190,2,1,1927,Cape Town,SOU,South Africa,32.95S,18.19E,0.7570000000000002,20.461999999999996
1357191,3,1,1927,Cape Town,SOU,South Africa,32.95S,18.19E,0.8759999999999992,19.726
1357192,4,1,1927,Cape Town,SOU,South Africa,32.95S,18.19E,0.9029999999999995,17.412
1357193,5,1,1927,Cape Town,SOU,South Africa,32.95S,18.19E,0.7239999999999982,14.234
1357194,6,1,1927,Cape Town,SOU,South Africa,32.95S,18.19E,1.438,14.275
1357195,7,1,1927,Cape Town,SOU,South Africa,32.95S,18.19E,0.5430000000000016,12.735999999999999
1357196,8,1,1927,Cape Town,SOU,South Africa,32.95S,18.19E,0.6450000000000008,13.186
1357197,9,1,1927,Cape Town,SOU,South Africa,32.95S,18.19E,3.0960000000000005,15.442
1357198,10,1,1927,Cape Town,SOU,South Africa,32.95S,18.19E,1.0169999999999983,16.736
1357199,11,1,1927,Cape Town,SOU,South Africa,32.95S,18.19E,1.5490000000000017,19.282
1357200,12,1,1927,Cape Town,SOU,South Africa,32.95S,18.19E,0.647,18.747000000000003
1357201,1,1,1928,Cape Town,SOU,South Africa,32.95S,18.19E,0.8219999999999987,19.817999999999998
1357202,2,1,1928,Cape Town,SOU,South Africa,32.95S,18.19E,0.5979999999999998,20.197999999999997
1357204,4,1,1928,Cape Town,SOU,South Africa,32.95S,18.19E,0.8800000000000018,17.242
1357205,5,1,1928,Cape Town,SOU,South Africa,32.95S,18.19E,1.727999999999999,16.234
1357206,6,1,1928,Cape Town,SOU,South Africa,32.95S,18.19E,0.6890000000000008,11.86
1357207,7,1,1928,Cape Town,SOU,South Africa,32.95S,18.19E,0.826999999999999,13.184000000000001
1357208,8,1,1928,Cape Town,SOU,South Africa,32.95S,18.19E,0.6929999999999994,12.468
1357209,9,1,1928,Cape Town,SOU,South Africa,32.95S,18.19E,1.2800000000000011,12.318999999999999
1357210,10,1,1928,Cape Town,SOU,South Africa,32.95S,18.19E,0.506000000000001,15.401999999999997
1357211,11,1,1928,Cape Town,SOU,South Africa,32.95S,18.19E,0.6350000000000003,16.99
1357212,12,1,1928,Cape Town,SOU,South Africa,32.95S,18.19E,1.0249999999999992,18.835999999999995
1357213,1,1,1929,Cape Town,SOU,South Africa,32.95S,18.19E,0.968000000000002,21.169000000000004
1357214,2,1,1929,Cape Town,SOU,South Africa,32.95S,18.19E,0.6940000000000011,19.421999999999997
1357215,3,1,1929,Cape Town,SOU,South Africa,32.95S,18.19E,0.5589999999999998,19.215
1357216,4,1,1929,Cape Town,SOU,South Africa,32.95S,18.19E,1.0489999999999986,15.862
1357217,5,1,1929,Cape Town,SOU,South Africa,32.95S,18.19E,1.2149999999999987,14.673
1357218,6,1,1929,Cape Town,SOU,South Africa,32.95S,18.19E,0.7469999999999999,13.415
1357219,7,1,1929,Cape Town,SOU,South Africa,32.95S,18.19E,0.7389999999999988,11.289
1357220,8,1,1929,Cape Town,SOU,South Africa,32.95S,18.19E,0.7920000000000016,12.881
1357221,9,1,1929,Cape Town,SOU,South Africa,32.95S,18.19E,1.3750000000000007,13.675
1357222,10,1,1929,Cape Town,SOU,South Africa,32.95S,18.19E,0.611000000000001,15.725
1357223,11,1,1929,Cape Town,SOU,South Africa,32.95S,18.19E,0.6160000000000012,17.308
1357224,12,1,1929,Cape Town,SOU,South Africa,32.95S,18.19E,1.397000000000001,18.692
1357225,1,1,1930,Cape Town,SOU,South Africa,32.95S,18.19E,0.8319999999999992,19.941
1357226,2,1,1930,Cape Town,SOU,South Africa,32.95S,18.19E,0.5740000000000004,19.767000000000003
1357227,3,1,1930,Cape Town,SOU,South Africa,32.95S,18.19E,1.3610000000000018,19.142000000000003
1357228,4,1,1930,Cape Town,SOU,South Africa,32.95S,18.19E,0.8870000000000012,16.06
1357229,5,1,1930,Cape Town,SOU,South Africa,32.95S,18.19E,0.8859999999999996,16.279
1357230,6,1,1930,Cape Town,SOU,South Africa,32.95S,18.19E,0.8570000000000001,13.363999999999999
1357231,7,1,1930,Cape Town,SOU,South Africa,32.95S,18.19E,0.7029999999999997,13.013
1357232,8,1,1930,Cape Town,SOU,South Africa,32.95S,18.19E,0.6659999999999991,12.305999999999997
1357234,10,1,1930,Cape Town,SOU,South Africa,32.95S,18.19E,1.4440000000000017,15.654
1357235,11,1,1930,Cape Town,SOU,South Africa,32.95S,18.19E,1.6780000000000013,17.586000000000002
1357236,12,1,1930,Cape Town,SOU,South Africa,32.95S,18.19E,2.310999999999998,18.334
1357237,1,1,1931,Cape Town,SOU,South Africa,32.95S,18.19E,1.0099999999999987,21.472000000000005
1357238,2,1,1931,Cape Town,SOU,South Africa,32.95S,18.19E,0.5520000000000004,20.903
1357239,3,1,1931,Cape Town,SOU,South Africa,32.95S,18.19E,0.7600000000000011,20.506999999999998
1357240,4,1,1931,Cape Town,SOU,South Africa,32.95S,18.19E,1.1149999999999989,15.172
1357241,5,1,1931,Cape Town,SOU,South Africa,32.95S,18.19E,1.3730000000000016,14.92
1357242,6,1,1931,Cape Town,SOU,South Africa,32.95S,18.19E,1.590000000000001,12.635000000000002
1357243,7,1,1931,Cape Town,SOU,South Africa,32.95S,18.19E,1.2730000000000017,11.324000000000002
1357244,8,1,1931,Cape Town,SOU,South Africa,32.95S,18.19E,0.506000000000001,12.528000000000002
1357245,9,1,1931,Cape Town,SOU,South Africa,32.95S,18.19E,0.7570000000000002,13.489999999999998
1357246,10,1,1931,Cape Town,SOU,South Africa,32.95S,18.19E,0.8239999999999981,14.822999999999997
1357247,11,1,1931,Cape Town,SOU,South Africa,32.95S,18.19E,0.6840000000000006,19.288
1357248,12,1,1931,Cape Town,SOU,South Africa,32.95S,18.19E,0.7589999999999996,18.679000000000002
1357249,1,1,1932,Cape Town,SOU,South Africa,32.95S,18.19E,0.9079999999999997,18.922
1357250,2,1,1932,Cape Town,SOU,South Africa,32.95S,18.19E,2.085,20.194
1357251,3,1,1932,Cape Town,SOU,South Africa,32.95S,18.19E,0.657999999999998,19.293000000000003
1357252,4,1,1932,Cape Town,SOU,South Africa,32.95S,18.19E,1.468000000000001,19.318999999999996
1357253,5,1,1932,Cape Town,SOU,South Africa,32.95S,18.19E,1.3029999999999988,15.855999999999998
1357254,6,1,1932,Cape Town,SOU,South Africa,32.95S,18.19E,0.7160000000000011,12.662999999999998
1357255,7,1,1932,Cape Town,SOU,South Africa,32.95S,18.19E,0.5230000000000009,11.279
1357256,8,1,1932,Cape Town,SOU,South Africa,32.95S,18.19E,0.906999999999998,13.175999999999998
1357257,9,1,1932,Cape Town,SOU,South Africa,32.95S,18.19E,1.2489999999999983,12.947
1357258,10,1,1932,Cape Town,SOU,South Africa,32.95S,18.19E,0.5359999999999981,15.952
1357259,11,1,1932,Cape Town,SOU,South Africa,32.95S,18.19E,1.4109999999999998,18.649999999999995
1357260,12,1,1932,Cape Town,SOU,South Africa,32.95S,18.19E,0.5799999999999983,18.877
1357261,1,1,1933,Cape Town,SOU,South Africa,32.95S,18.19E,0.943000000000001,20.107
1357262,2,1,1933,Cape Town,SOU,South Africa,32.95S,18.19E,0.8500000000000006,20.032999999999998
1357263,3,1,1933,Cape Town,SOU,South Africa,32.95S,18.19E,1.2950000000000017,18.425000000000004
1357264,4,1,1933,Cape Town,SOU,South Africa,32.95S,18.19E,0.6990000000000012,17.933999999999997
1357265,5,1,1933,Cape Town,SOU,South Africa,32.95S,18.19E,1.1210000000000007,14.393
1357266,6,1,1933,Cape Town,SOU,South Africa,32.95S,18.19E,1.009000000000001,11.947999999999999
1357267,7,1,1933,Cape Town,SOU,South Africa,32.95S,18.19E,1.0689999999999995,11.261999999999999
1357268,8,1,1933,Cape Town,SOU,South Africa,32.95S,18.19E,0.7110000000000009,11.785999999999998
1357269,9,1,1933,Cape Town,SOU,South Africa,32.95S,18.19E,0.5849999999999985,14.171999999999999
1357270,10,1,1933,Cape Town,SOU,South Africa,32.95S,18.19E,0.6439999999999991,16.216
1357271,11,1,1933,Cape Town,SOU,South Africa,32.95S,18.19E,0.8419999999999995,18.020000000000003
1357272,12,1,1933,Cape Town,SOU,South Africa,32.95S,18.19E,0.9149999999999991,20.474
1357273,1,1,1934,Cape Town,SOU,South Africa,32.95S,18.19E,1.1480000000000008,20.002000000000002
1357274,2,1,1934,Cape Town,SOU,South Africa,32.95S,18.19E,1.2730000000000017,20.706999999999997
1357275,3,1,1934,Cape Town,SOU,South Africa,32.95S,18.19E,0.7160000000000011,18.689999999999998
1357276,4,1,1934,Cape Town,SOU,South Africa,32.95S,18.19E,0.6289999999999986,18.269000000000002
1357277,5,1,1934,Cape Town,SOU,South Africa,32.95S,18.19E,1.014999999999999,15.586
1357278,6,1,1934,Cape Town,SOU,South Africa,32.95S,18.19E,0.6269999999999992,14.952000000000002
1357280,8,1,1934,Cape Town,SOU,South Africa,32.95S,18.19E,0.9280000000000004,12.357000000000001
1357281,9,1,1934,Cape Town,SOU,South Africa,32.95S,18.19E,0.7249999999999999,14.520000000000001
1357282,10,1,1934,Cape Town,SOU,South Africa,32.95S,18.19E,1.7360000000000002,15.291
1357283,11,1,1934,Cape Town,SOU,South Africa,32.95S,18.19E,1.424000000000001,18.151999999999997
1357284,12,1,1934,Cape Town,SOU,South Africa,32.95S,18.19E,0.6799999999999982,19.555
1357285,1,1,1935,Cape Town,SOU,South Africa,32.95S,18.19E,0.5450000000000009,20.329000000000004
1357286,2,1,1935,Cape Town,SOU,South Africa,32.95S,18.19E,0.816000000000001,20.79
1357287,3,1,1935,Cape Town,SOU,South Africa,32.95S,18.19E,0.8729999999999983,17.859999999999996
1357288,4,1,1935,Cape Town,SOU,South Africa,32.95S,18.19E,1.936,16.475
1357289,5,1,1935,Cape Town,SOU,South Africa,32.95S,18.19E,1.7479999999999998,13.782999999999998
1357290,6,1,1935,Cape Town,SOU,South Africa,32.95S,18.19E,0.49100000000000044,12.367999999999999
1357291,7,1,1935,Cape Town,SOU,South Africa,32.95S,18.19E,1.0439999999999985,11.439000000000002
1357292,8,1,1935,Cape Town,SOU,South Africa,32.95S,18.19E,1.5029999999999986,12.61
1357293,9,1,1935,Cape Town,SOU,South Africa,32.95S,18.19E,0.7180000000000003,12.632
1357294,10,1,1935,Cape Town,SOU,South Africa,32.95S,18.19E,0.6550000000000011,16.162
1357295,11,1,1935,Cape Town,SOU,South Africa,32.95S,18.19E,1.0389999999999984,17.482
1357296,12,1,1935,Cape Town,SOU,South Africa,32.95S,18.19E,0.6539999999999995,18.786
1357298,2,1,1936,Cape Town,SOU,South Africa,32.95S,18.19E,1.6100000000000017,17.883999999999997
1357299,3,1,1936,Cape Town,SOU,South Africa,32.95S,18.19E,0.6679999999999985,19.626
1357300,4,1,1936,Cape Town,SOU,South Africa,32.95S,18.19E,1.0430000000000008,17.665
1357301,5,1,1936,Cape Town,SOU,South Africa,32.95S,18.19E,0.752,12.928
1357302,6,1,1936,Cape Town,SOU,South Africa,32.95S,18.19E,1.0489999999999986,14.153
1357303,7,1,1936,Cape Town,SOU,South Africa,32.95S,18.19E,0.6130000000000003,13.184000000000001
1357304,8,1,1936,Cape Town,SOU,South Africa,32.95S,18.19E,1.263999999999999,13.712000000000002
1357305,9,1,1936,Cape Town,SOU,South Africa,32.95S,18.19E,1.0160000000000007,14.786000000000001
1357306,10,1,1936,Cape Town,SOU,South Africa,32.95S,18.19E,0.9410000000000017,14.945000000000002
1357307,11,1,1936,Cape Town,SOU,South Africa,32.95S,18.19E,2.2279999999999984,17.212
1357308,12,1,1936,Cape Town,SOU,South Africa,32.95S,18.19E,0.882000000000001,18.383
1357309,1,1,1937,Cape Town,SOU,South Africa,32.95S,18.19E,0.5720000000000012,20.088
1357310,2,1,1937,Cape Town,SOU,South Africa,32.95S,18.19E,0.9639999999999994,20.939000000000004
1357311,3,1,1937,Cape Town,SOU,South Africa,32.95S,18.19E,0.6890000000000008,19.204
1357312,4,1,1937,Cape Town,SOU,South Africa,32.95S,18.19E,0.5949999999999989,17.046
1357313,5,1,1937,Cape Town,SOU,South Africa,32.95S,18.19E,1.727999999999999,14.724
1357314,6,1,1937,Cape Town,SOU,South Africa,32.95S,18.19E,0.7409999999999981,12.457999999999998
1357315,7,1,1937,Cape Town,SOU,South Africa,32.95S,18.19E,0.6099999999999994,11.507000000000001
1357316,8,1,1937,Cape Town,SOU,South Africa,32.95S,18.19E,0.9079999999999997,13.646999999999998
1357317,9,1,1937,Cape Town,SOU,South Africa,32.95S,18.19E,0.8659999999999989,13.75
1357318,10,1,1937,Cape Town,SOU,South Africa,32.95S,18.19E,0.6489999999999994,16.304
1357319,11,1,1937,Cape Town,SOU,South Africa,32.95S,18.19E,0.7929999999999993,18.413
1357320,12,1,1937,Cape Town,SOU,South Africa,32.95S,18.19E,1.307999999999999,19.19
1357321,1,1,1938,Cape Town,SOU,South Africa,32.95S,18.19E,0.8459999999999981,19.874000000000002
1357322,2,1,1938,Cape Town,SOU,South Africa,32.95S,18.19E,0.6530000000000018,19.299000000000003
1357323,3,1,1938,Cape Town,SOU,South Africa,32.95S,18.19E,1.3489999999999982,19.57
1357324,4,1,1938,Cape Town,SOU,South Africa,32.95S,18.19E,1.2839999999999996,16.293
1357325,5,1,1938,Cape Town,SOU,South Africa,32.95S,18.19E,0.9230000000000003,14.613000000000001
1357326,6,1,1938,Cape Town,SOU,South Africa,32.95S,18.19E,1.3059999999999998,13.754999999999999
1357327,7,1,1938,Cape Town,SOU,South Africa,32.95S,18.19E,0.7419999999999997,12.879999999999999
1357328,8,1,1938,Cape Town,SOU,South Africa,32.95S,18.19E,1.134000000000002,11.749999999999998
1357329,9,1,1938,Cape Town,SOU,South Africa,32.95S,18.19E,0.8310000000000015,13.446000000000002
1357330,10,1,1938,Cape Town,SOU,South Africa,32.95S,18.19E,0.7199999999999996,15.279999999999998
1357331,11,1,1938,Cape Town,SOU,South Africa,32.95S,18.19E,0.7650000000000013,16.722
1357332,12,1,1938,Cape Town,SOU,South Africa,32.95S,18.19E,0.9460000000000018,18.579
1357333,1,1,1939,Cape Town,SOU,South Africa,32.95S,18.19E,0.484000000000001,20.145999999999997
1357334,2,1,1939,Cape Town,SOU,South Africa,32.95S,18.19E,1.1700000000000008,19.198999999999998
1357335,3,1,1939,Cape Town,SOU,South Africa,32.95S,18.19E,0.7480000000000014,19.163999999999998
1357336,4,1,1939,Cape Town,SOU,South Africa,32.95S,18.19E,0.7570000000000002,15.860999999999999
1357337,5,1,1939,Cape Town,SOU,South Africa,32.95S,18.19E,1.2959999999999994,15.19
1357338,6,1,1939,Cape Town,SOU,South Africa,32.95S,18.19E,1.134000000000002,14.268
1357339,7,1,1939,Cape Town,SOU,South Africa,32.95S,18.19E,2.027000000000001,12.347999999999999
1357340,8,1,1939,Cape Town,SOU,South Africa,32.95S,18.19E,1.343999999999998,11.941
1357341,9,1,1939,Cape Town,SOU,South Africa,32.95S,18.19E,0.9099999999999989,14.102999999999998
1357342,10,1,1939,Cape Town,SOU,South Africa,32.95S,18.19E,0.7099999999999993,16.218
1357343,11,1,1939,Cape Town,SOU,South Africa,32.95S,18.19E,0.6040000000000015,18.384
1357344,12,1,1939,Cape Town,SOU,South Africa,32.95S,18.19E,0.5080000000000003,19.549999999999997
1357345,1,1,1940,Cape Town,SOU,South Africa,32.95S,18.19E,0.7480000000000014,20.174999999999997
1357346,2,1,1940,Cape Town,SOU,South Africa,32.95S,18.19E,0.4829999999999993,20.484
1357347,3,1,1940,Cape Town,SOU,South Africa,32.95S,18.19E,0.7210000000000013,18.317000000000004
1357348,4,1,1940,Cape Town,SOU,South Africa,32.95S,18.19E,0.9349999999999998,16.011
1357349,5,1,1940,Cape Town,SOU,South Africa,32.95S,18.19E,0.896,14.141
1357350,6,1,1940,Cape Town,SOU,South Africa,32.95S,18.19E,0.8990000000000009,13.067
1357351,7,1,1940,Cape Town,SOU,South Africa,32.95S,18.19E,0.9029999999999995,13.170000000000002
1357352,8,1,1940,Cape Town,SOU,South Africa,32.95S,18.19E,0.8400000000000002,14.005
1357353,9,1,1940,Cape Town,SOU,South Africa,32.95S,18.19E,0.5300000000000004,13.026000000000002
1357354,10,1,1940,Cape Town,SOU,South Africa,32.95S,18.19E,0.6199999999999998,16.744
1357355,11,1,1940,Cape Town,SOU,South Africa,32.95S,18.19E,0.6550000000000011,16.825
1357356,12,1,1940,Cape Town,SOU,South Africa,32.95S,18.19E,0.8670000000000004,19.181
1357357,1,1,1941,Cape Town,SOU,South Africa,32.95S,18.19E,0.7099999999999993,20.361
1357358,2,1,1941,Cape Town,SOU,South Africa,32.95S,18.19E,0.9820000000000009,20.079
1357359,3,1,1941,Cape Town,SOU,South Africa,32.95S,18.19E,0.577999999999999,19.514999999999997
1357360,4,1,1941,Cape Town,SOU,South Africa,32.95S,18.19E,1.0709999999999986,15.974
1357361,5,1,1941,Cape Town,SOU,South Africa,32.95S,18.19E,0.9870000000000011,14.425
1357362,6,1,1941,Cape Town,SOU,South Africa,32.95S,18.19E,0.4319999999999998,12.611999999999998
1357363,7,1,1941,Cape Town,SOU,South Africa,32.95S,18.19E,0.611000000000001,12.559999999999999
1357364,8,1,1941,Cape Town,SOU,South Africa,32.95S,18.19E,0.9879999999999988,13.556999999999999
1357365,9,1,1941,Cape Town,SOU,South Africa,32.95S,18.19E,0.7469999999999999,13.14
1357366,10,1,1941,Cape Town,SOU,South Africa,32.95S,18.19E,0.7380000000000011,15.892000000000001
1357367,11,1,1941,Cape Town,SOU,South Africa,32.95S,18.19E,0.7899999999999984,16.889
1357368,12,1,1941,Cape Town,SOU,South Africa,32.95S,18.19E,1.0890000000000002,18.662
1357369,1,1,1942,Cape Town,SOU,South Africa,32.95S,18.19E,1.072999999999998,20.046000000000003
1357370,2,1,1942,Cape Town,SOU,South Africa,32.95S,18.19E,0.46000000000000163,21.037000000000003
1357371,3,1,1942,Cape Town,SOU,South Africa,32.95S,18.19E,0.8940000000000007,19.274
1357372,4,1,1942,Cape Town,SOU,South Africa,32.95S,18.19E,0.7350000000000002,17.896
1357373,5,1,1942,Cape Town,SOU,South Africa,32.95S,18.19E,0.8840000000000003,14.893999999999998
1357374,6,1,1942,Cape Town,SOU,South Africa,32.95S,18.19E,0.6779999999999988,12.407
1357375,7,1,1942,Cape Town,SOU,South Africa,32.95S,18.19E,0.45700000000000074,12.525
1357376,8,1,1942,Cape Town,SOU,South Africa,32.95S,18.19E,0.7759999999999994,11.627
1357377,9,1,1942,Cape Town,SOU,South Africa,32.95S,18.19E,0.904000000000001,13.455
1357378,10,1,1942,Cape Town,SOU,South Africa,32.95S,18.19E,0.6650000000000015,15.943000000000001
1357379,11,1,1942,Cape Town,SOU,South Africa,32.95S,18.19E,1.0890000000000002,18.702
1357380,12,1,1942,Cape Town,SOU,South Africa,32.95S,18.19E,0.7729999999999985,18.811000000000003
1357381,1,1,1943,Cape Town,SOU,South Africa,32.95S,18.19E,0.6319999999999995,18.941
1357382,2,1,1943,Cape Town,SOU,South Africa,32.95S,18.19E,0.7169999999999987,18.996999999999996
1357383,3,1,1943,Cape Town,SOU,South Africa,32.95S,18.19E,0.577999999999999,19.676
1357384,4,1,1943,Cape Town,SOU,South Africa,32.95S,18.19E,0.611000000000001,16.256
1357385,5,1,1943,Cape Town,SOU,South Africa,32.95S,18.19E,0.5870000000000017,13.614999999999998
1357386,6,1,1943,Cape Town,SOU,South Africa,32.95S,18.19E,0.5250000000000001,12.388999999999998
1357387,7,1,1943,Cape Town,SOU,South Africa,32.95S,18.19E,0.6999999999999988,10.931000000000001
1357388,8,1,1943,Cape Town,SOU,South Africa,32.95S,18.19E,0.9519999999999997,11.551999999999998
1357389,9,1,1943,Cape Town,SOU,South Africa,32.95S,18.19E,0.7310000000000016,13.538999999999998
1357390,10,1,1943,Cape Town,SOU,South Africa,32.95S,18.19E,0.6289999999999986,15.157
1357391,11,1,1943,Cape Town,SOU,South Africa,32.95S,18.19E,0.7960000000000002,17.572000000000003
1357392,12,1,1943,Cape Town,SOU,South Africa,32.95S,18.19E,0.5369999999999998,19.445999999999994
1357393,1,1,1944,Cape Town,SOU,South Africa,32.95S,18.19E,1.2410000000000012,20.877999999999997
1357394,2,1,1944,Cape Town,SOU,South Africa,32.95S,18.19E,0.5539999999999997,20.801
1357395,3,1,1944,Cape Town,SOU,South Africa,32.95S,18.19E,0.6509999999999986,19.488
1357396,4,1,1944,Cape Town,SOU,South Africa,32.95S,18.19E,0.5709999999999995,17.364
1357397,5,1,1944,Cape Town,SOU,South Africa,32.95S,18.19E,1.2349999999999994,14.459000000000001
1357398,6,1,1944,Cape Town,SOU,South Africa,32.95S,18.19E,0.7509999999999984,12.291999999999998
1357399,7,1,1944,Cape Town,SOU,South Africa,32.95S,18.19E,0.5130000000000005,12.069999999999999
1357400,8,1,1944,Cape Town,SOU,South Africa,32.95S,18.19E,0.8759999999999992,12.322999999999997
1357401,9,1,1944,Cape Town,SOU,South Africa,32.95S,18.19E,0.4640000000000002,13.575000000000001
1357402,10,1,1944,Cape Town,SOU,South Africa,32.95S,18.19E,1.0199999999999991,16.301
1357403,11,1,1944,Cape Town,SOU,South Africa,32.95S,18.19E,0.7419999999999997,17.336
1357404,12,1,1944,Cape Town,SOU,South Africa,32.95S,18.19E,0.8249999999999996,18.261
1357405,1,1,1945,Cape Town,SOU,South Africa,32.95S,18.19E,1.3229999999999995,20.090999999999998
1357406,2,1,1945,Cape Town,SOU,South Africa,32.95S,18.19E,1.529000000000001,21.168000000000003
1357407,3,1,1945,Cape Town,SOU,South Africa,32.95S,18.19E,0.7700000000000016,19.676
1357408,4,1,1945,Cape Town,SOU,South Africa,32.95S,18.19E,0.5139999999999981,18.11
1357409,5,1,1945,Cape Town,SOU,South Africa,32.95S,18.19E,0.6849999999999983,15.169999999999998
1357410,6,1,1945,Cape Town,SOU,South Africa,32.95S,18.19E,0.5820000000000015,12.884999999999998
1357411,7,1,1945,Cape Town,SOU,South Africa,32.95S,18.19E,1.0550000000000004,11.602999999999998
1357412,8,1,1945,Cape Town,SOU,South Africa,32.95S,18.19E,1.3279999999999998,12.727
1357413,9,1,1945,Cape Town,SOU,South Africa,32.95S,18.19E,1.2879999999999983,15.904
1357414,10,1,1945,Cape Town,SOU,South Africa,32.95S,18.19E,0.7049999999999991,14.825999999999999
1357415,11,1,1945,Cape Town,SOU,South Africa,32.95S,18.19E,0.6450000000000008,18.389
1357416,12,1,1945,Cape Town,SOU,South Africa,32.95S,18.19E,0.7509999999999984,18.124
1357417,1,1,1946,Cape Town,SOU,South Africa,32.95S,18.19E,0.7920000000000016,19.455999999999996
1357418,2,1,1946,Cape Town,SOU,South Africa,32.95S,18.19E,0.7419999999999997,19.873
1357419,3,1,1946,Cape Town,SOU,South Africa,32.95S,18.19E,0.7369999999999995,18.467
1357420,4,1,1946,Cape Town,SOU,South Africa,32.95S,18.19E,0.4979999999999999,16.955
1357421,5,1,1946,Cape Town,SOU,South Africa,32.95S,18.19E,0.5389999999999991,14.795
1357422,6,1,1946,Cape Town,SOU,South Africa,32.95S,18.19E,0.5720000000000012,12.554
1357423,7,1,1946,Cape Town,SOU,South Africa,32.95S,18.19E,0.6940000000000011,11.753
1357424,8,1,1946,Cape Town,SOU,South Africa,32.95S,18.19E,0.5369999999999998,13.192000000000002
1357425,9,1,1946,Cape Town,SOU,South Africa,32.95S,18.19E,0.7090000000000016,13.624999999999998
1357426,10,1,1946,Cape Town,SOU,South Africa,32.95S,18.19E,0.721999999999999,15.018
1357427,11,1,1946,Cape Town,SOU,South Africa,32.95S,18.19E,0.4899999999999988,18.078999999999997
1357428,12,1,1946,Cape Town,SOU,South Africa,32.95S,18.19E,0.6899999999999985,19.475000000000005
1357429,1,1,1947,Cape Town,SOU,South Africa,32.95S,18.19E,0.6389999999999989,19.885999999999996
1357430,2,1,1947,Cape Town,SOU,South Africa,32.95S,18.19E,0.6600000000000014,21.162
1357431,3,1,1947,Cape Town,SOU,South Africa,32.95S,18.19E,0.6419999999999998,19.978000000000005
1357432,4,1,1947,Cape Town,SOU,South Africa,32.95S,18.19E,0.4699999999999981,16.209999999999997
1357433,5,1,1947,Cape Town,SOU,South Africa,32.95S,18.19E,1.2539999999999984,14.902
1357434,6,1,1947,Cape Town,SOU,South Africa,32.95S,18.19E,0.7639999999999997,11.722000000000001
1357435,7,1,1947,Cape Town,SOU,South Africa,32.95S,18.19E,0.6119999999999987,10.681
1357436,8,1,1947,Cape Town,SOU,South Africa,32.95S,18.19E,0.669,12.747
1357437,9,1,1947,Cape Town,SOU,South Africa,32.95S,18.19E,0.7060000000000007,14.053
1357438,10,1,1947,Cape Town,SOU,South Africa,32.95S,18.19E,0.4620000000000009,15.908
1357439,11,1,1947,Cape Town,SOU,South Africa,32.95S,18.19E,0.4380000000000016,18.381999999999998
1357440,12,1,1947,Cape Town,SOU,South Africa,32.95S,18.19E,0.3890000000000013,19.112000000000002
1357441,1,1,1948,Cape Town,SOU,South Africa,32.95S,18.19E,0.5139999999999981,20.174999999999997
1357442,2,1,1948,Cape Town,SOU,South Africa,32.95S,18.19E,0.5929999999999995,20.511999999999997
1357443,3,1,1948,Cape Town,SOU,South Africa,32.95S,18.19E,0.8659999999999989,18.179
1357444,4,1,1948,Cape Town,SOU,South Africa,32.95S,18.19E,0.669,16.743
1357445,5,1,1948,Cape Town,SOU,South Africa,32.95S,18.19E,0.49900000000000155,15.511999999999999
1357446,6,1,1948,Cape Town,SOU,South Africa,32.95S,18.19E,0.7199999999999996,12.273
1357447,7,1,1948,Cape Town,SOU,South Africa,32.95S,18.19E,0.5579999999999983,11.47
1357448,8,1,1948,Cape Town,SOU,South Africa,32.95S,18.19E,0.6400000000000006,13.038999999999998
1357449,9,1,1948,Cape Town,SOU,South Africa,32.95S,18.19E,1.3739999999999992,13.334999999999999
1357450,10,1,1948,Cape Town,SOU,South Africa,32.95S,18.19E,0.4069999999999988,15.288
1357451,11,1,1948,Cape Town,SOU,South Africa,32.95S,18.19E,0.8090000000000014,17.499
1357452,12,1,1948,Cape Town,SOU,South Africa,32.95S,18.19E,0.7530000000000017,18.835000000000004
1357453,1,1,1949,Cape Town,SOU,South Africa,32.95S,18.19E,0.8360000000000016,20.471999999999998
1357454,2,1,1949,Cape Town,SOU,South Africa,32.95S,18.19E,0.4829999999999993,20.500000000000004
1357455,3,1,1949,Cape Town,SOU,South Africa,32.95S,18.19E,0.4280000000000012,20.336
1357456,4,1,1949,Cape Town,SOU,South Africa,32.95S,18.19E,0.5979999999999998,16.659
1357457,5,1,1949,Cape Town,SOU,South Africa,32.95S,18.19E,1.0020000000000016,15.578
1357458,6,1,1949,Cape Town,SOU,South Africa,32.95S,18.19E,0.989999999999998,14.392
1357459,7,1,1949,Cape Town,SOU,South Africa,32.95S,18.19E,0.5949999999999989,12.514
